,时间,公司名,轮次,金额,投资机构
603,2015/9/11,车库咖啡,A轮,未透露,联创永宣
604,2015/9/11,订单来了,Pre-A轮,1000万人民币,初心资本-海石投资
605,2015/9/11,泰奇互动,战略投资,未透露,泰岳梧桐资本
606,2015/9/11,百马汇,天使轮,数百万人民币,泰岳梧桐资本
607,2015/9/11,丰年互动,天使轮,数百万人民币,泰岳梧桐资本-国金投资
608,2015/9/11,韦睿医疗,A轮,未透露,启明创投
609,2015/9/11,幻音,天使轮,未透露,引爆点资本
610,2015/9/11,queentec,D轮,未透露,未透露
611,2015/9/11,神算云,天使轮,500万人民币,联创永宣
612,2015/9/11,拔草菌,A轮,未透露,晨兴资本
613,2015/9/11,猫小二,天使轮,705万人民币,易一天使
614,2015/9/11,六一金融,天使轮,180万人民币,启赋资本
615,2015/9/11,一犬一话,种子轮,150万人民币,未透露
616,2015/9/11,时光客栈,天使轮,300万人民币,未透露
617,2015/9/11,如徕,天使轮,数百万人民币,七海资本
618,2015/9/11,玩多多APP,天使轮,200万人民币,未透露
619,2015/9/11,百利时能源,A轮,1363万人民币,天鹰资本
620,2015/9/11,窖主俱乐部,天使轮,1000万人民币,盈信资本
621,2015/9/11,盯盯拍,天使轮,数百万人民币,前海互兴资产管理
622,2015/9/11,嘴霸子,天使轮,数百万人民币,乐尧创投
623,2015/9/11,悦迪胎教亲子馆,天使轮,数百万人民币,洪泰基金
624,2015/9/11,全民游戏助手,天使轮,未透露,未透露
625,2015/9/11,约教,天使轮,500万人民币,未透露
626,2015/9/11,MySIMAX,战略投资,20万美元,阿里巴巴
627,2015/9/11,货先生,A轮,数百万人民币,Cherubic-Ventures心元资本
628,2015/9/11,团建来了,A轮,1000万人民币,海石投资
629,2015/9/11,找车品,天使轮,600万人民币,薛蛮子(蛮子基金)
630,2015/9/11,BOX27,天使轮,未透露,黑马基金
631,2015/9/11,起点学院,天使轮,200万人民币,BWVC泽厚资本
632,2015/9/11,鱼多多,天使轮,数百万人民币,阿米巴资本
633,2015/9/11,乐活眼镜生活LOHO Eyewear,B轮,2000万美元,红杉资本中国-祥峰投资
634,2015/9/10,孚尔姆,战略投资,未透露,子竹资产
635,2015/9/10,玛马吉科技,天使轮,800万人民币,杭州水木泽华基金
636,2015/9/10,E配镜,种子轮,50万人民币,苏河汇
